asset_id,asset_key,asset_version,asset_type,asset_layer,trait_code,trait_label_zh,facet_key,facet_slug,facet_label_zh,facet_role,facet_direction,module_key,section_key,slot_key,copy_role,reading_mode,title_zh,summary_zh,body_zh,short_body_zh,benefit_zh,cost_zh,common_misread_zh,action_zh,selection_priority,selection_specificity,fallback_allowed,render_surface,qa_status,ready_for_pilot,runtime_use,production_use_allowed,facet_support_inference_only,facet_support_item_count,facet_support_confidence,facet_support_not_independent_measurement,facet_support_requires_method_boundary,safety_tags,canonical_support
big5_facet_v0_1_e3_facet_glossary,big5_facet_v0_1_e3_facet_glossary,v0_1,facet_glossary,L5_facet_precision,E,外向性,E3,assertiveness,主张表达,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.e3.glossary,user_visible_body,standard|deep,主张表达：外向性的细部观察入口,用于解释 E3 主张表达 大致观察什么。,主张表达是外向性下面的一个细部入口，主要观察一个人是否愿意主动表达观点、提出要求并影响场面方向。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当进入方式、表达能量与现场互动出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。,用于解释 E3 主张表达 大致观察什么。,帮助用户把外向性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把主张表达当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_e3_facet_high_reframe,big5_facet_v0_1_e3_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,E,外向性,E3,assertiveness,主张表达,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.e3.high_reframe,user_visible_body,standard|deep,主张表达偏高：优势、代价与常见误读,用于解释 E3 主张表达 大致观察什么。,当主张表达偏高时，通常表示更容易把判断说出来，让他人知道你的立场和需求。它的帮助在于：能提高影响力，也减少重要观点被埋没。它的代价在于：可能在他人未准备好时显得压迫或太快定调。常见误读是：别人可能以为你强势，其实你是在尝试让方向变清楚。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：先说明目的，再表达主张，给别人留下回应空间。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 E3 主张表达 大致观察什么。,能提高影响力，也减少重要观点被埋没,可能在他人未准备好时显得压迫或太快定调,别人可能以为你强势，其实你是在尝试让方向变清楚,先说明目的，再表达主张，给别人留下回应空间,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_e3_facet_low_reframe,big5_facet_v0_1_e3_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,E,外向性,E3,assertiveness,主张表达,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.e3.low_reframe,user_visible_body,standard|deep,主张表达偏低：不是社交差，而是进入和外显方式不同,用于解释 E3 主张表达 大致观察什么。,当主张表达偏低时，通常表示更倾向先观察、整理，再选择是否表达观点。它的帮助在于：能减少冲突，也让表达更经过筛选。它的代价在于：可能让重要判断长期留在内部，别人看不见你的价值。常见误读是：别人可能以为你没想法，其实你只是表达门槛更高，不是社交差。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：提前准备一句观点或会后补充，降低表达成本。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 E3 主张表达 大致观察什么。,能减少冲突，也让表达更经过筛选,可能让重要判断长期留在内部，别人看不见你的价值,别人可能以为你没想法，其实你只是表达门槛更高，不是社交差,提前准备一句观点或会后补充，降低表达成本,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,进入门槛|不是社交差
big5_facet_v0_1_e4_facet_glossary,big5_facet_v0_1_e4_facet_glossary,v0_1,facet_glossary,L5_facet_precision,E,外向性,E4,activity_level,活动水平,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.e4.glossary,user_visible_body,standard|deep,活动水平：外向性的细部观察入口,用于解释 E4 活动水平 大致观察什么。,活动水平是外向性下面的一个细部入口，主要观察一个人是否喜欢快节奏、多任务和持续行动。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当进入方式、表达能量与现场互动出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 E4 活动水平 大致观察什么。,帮助用户把外向性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把活动水平当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_e4_facet_high_reframe,big5_facet_v0_1_e4_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,E,外向性,E4,activity_level,活动水平,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.e4.high_reframe,user_visible_body,standard|deep,活动水平偏高：优势、代价与常见误读,用于解释 E4 活动水平 大致观察什么。,当活动水平偏高时，通常表示更容易保持高活动量，在现场变化中维持能量。它的帮助在于：能推动节奏，也适合需要快速响应的任务。它的代价在于：可能把速度当成安全感，忽略身体和关系的承受度。常见误读是：别人可能以为你精力无限，其实你也需要恢复节律。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：为高活动日设置下行通道，例如散步、静默或低刺激收尾。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 E4 活动水平 大致观察什么。,能推动节奏，也适合需要快速响应的任务,可能把速度当成安全感，忽略身体和关系的承受度,别人可能以为你精力无限，其实你也需要恢复节律,为高活动日设置下行通道，例如散步、静默或低刺激收尾,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_e4_facet_low_reframe,big5_facet_v0_1_e4_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,E,外向性,E4,activity_level,活动水平,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.e4.low_reframe,user_visible_body,standard|deep,活动水平偏低：优势、代价与常见误读,用于解释 E4 活动水平 大致观察什么。,当活动水平偏低时，通常表示更适合慢节奏、深处理和较少切换的工作方式。它的帮助在于：能减少无谓冲刺，保留注意力质量。它的代价在于：可能在快节奏环境里被误认为反应慢。常见误读是：别人可能以为你不主动，其实你是在用低噪音保持稳定。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：把行动拆成短段，先进入最小节奏，再逐步加速。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 E4 活动水平 大致观察什么。,能减少无谓冲刺，保留注意力质量,可能在快节奏环境里被误认为反应慢,别人可能以为你不主动，其实你是在用低噪音保持稳定,把行动拆成短段，先进入最小节奏，再逐步加速,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_e5_facet_glossary,big5_facet_v0_1_e5_facet_glossary,v0_1,facet_glossary,L5_facet_precision,E,外向性,E5,excitement_seeking,刺激寻求,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.e5.glossary,user_visible_body,standard|deep,刺激寻求：外向性的细部观察入口,用于解释 E5 刺激寻求 大致观察什么。,刺激寻求是外向性下面的一个细部入口，主要观察一个人是否喜欢强刺激、新鲜感、冒险和高强度体验。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当进入方式、表达能量与现场互动出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。,用于解释 E5 刺激寻求 大致观察什么。,帮助用户把外向性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把刺激寻求当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_e5_facet_high_reframe,big5_facet_v0_1_e5_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,E,外向性,E5,excitement_seeking,刺激寻求,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.e5.high_reframe,user_visible_body,standard|deep,刺激寻求偏高：优势、代价与常见误读,用于解释 E5 刺激寻求 大致观察什么。,当刺激寻求偏高时，通常表示更容易被新鲜和强烈体验点燃，愿意靠近高能场景。它的帮助在于：能提升尝试速度，也让生活更有现场感。它的代价在于：可能为了摆脱无聊而低估风险或后续成本。常见误读是：别人可能以为你冲动，其实你是在寻找足够强的体验反馈。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：给高刺激选择加一个冷却时间，确认它不是单纯逃离无聊。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 E5 刺激寻求 大致观察什么。,能提升尝试速度，也让生活更有现场感,可能为了摆脱无聊而低估风险或后续成本,别人可能以为你冲动，其实你是在寻找足够强的体验反馈,给高刺激选择加一个冷却时间，确认它不是单纯逃离无聊,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_e5_facet_low_reframe,big5_facet_v0_1_e5_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,E,外向性,E5,excitement_seeking,刺激寻求,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.e5.low_reframe,user_visible_body,standard|deep,刺激寻求偏低：优势、代价与常见误读,用于解释 E5 刺激寻求 大致观察什么。,当刺激寻求偏低时，通常表示更少依赖强刺激，偏好稳定、熟悉和可预测的体验。它的帮助在于：能降低冲动成本，也更容易维持生活秩序。它的代价在于：可能让生活输入不足，逐渐失去新鲜感和外部激活。常见误读是：别人可能以为你保守，其实你可能只是更重视稳定和恢复。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：定期安排低风险新体验，保持能量更新但不透支。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 E5 刺激寻求 大致观察什么。,能降低冲动成本，也更容易维持生活秩序,可能让生活输入不足，逐渐失去新鲜感和外部激活,别人可能以为你保守，其实你可能只是更重视稳定和恢复,定期安排低风险新体验，保持能量更新但不透支,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_e6_facet_glossary,big5_facet_v0_1_e6_facet_glossary,v0_1,facet_glossary,L5_facet_precision,E,外向性,E6,cheerfulness,积极外显,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.e6.glossary,user_visible_body,standard|deep,积极外显：外向性的细部观察入口,用于解释 E6 积极外显 大致观察什么。,积极外显是外向性下面的一个细部入口，主要观察一个人是否容易外显愉悦、热情、轻松和正向情绪。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当进入方式、表达能量与现场互动出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。,用于解释 E6 积极外显 大致观察什么。,帮助用户把外向性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把积极外显当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_e6_facet_high_reframe,big5_facet_v0_1_e6_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,E,外向性,E6,cheerfulness,积极外显,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.e6.high_reframe,user_visible_body,standard|deep,积极外显偏高：优势、代价与常见误读,用于解释 E6 积极外显 大致观察什么。,当积极外显偏高时，通常表示更容易把轻松和积极情绪带到场景里，让关系氛围变亮。它的帮助在于：能增加连接感，也让他人更容易靠近你。它的代价在于：可能被期待持续开心，真实压力被忽略。常见误读是：别人可能以为你没烦恼，其实你只是更习惯先亮出正向面。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：允许自己在不舒服时减少表演式轻松。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 E6 积极外显 大致观察什么。,能增加连接感，也让他人更容易靠近你,可能被期待持续开心，真实压力被忽略,别人可能以为你没烦恼，其实你只是更习惯先亮出正向面,允许自己在不舒服时减少表演式轻松,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_e6_facet_low_reframe,big5_facet_v0_1_e6_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,E,外向性,E6,cheerfulness,积极外显,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.e6.low_reframe,user_visible_body,standard|deep,积极外显偏低：不是社交差，而是进入和外显方式不同,用于解释 E6 积极外显 大致观察什么。,当积极外显偏低时，通常表示更少自然外显开心和热情，情绪表达可能偏内收。它的帮助在于：能避免过度迎合氛围，保留真实感。它的代价在于：可能让别人误读为冷淡、低能量或不参与。常见误读是：别人可能以为你社交差，其实你只是正向情绪不一定外放。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：用简短文字或具体行动表达认可，不必强迫自己热闹。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 E6 积极外显 大致观察什么。,能避免过度迎合氛围，保留真实感,可能让别人误读为冷淡、低能量或不参与,别人可能以为你社交差，其实你只是正向情绪不一定外放,用简短文字或具体行动表达认可，不必强迫自己热闹,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,不是社交差
big5_facet_v0_1_a1_facet_glossary,big5_facet_v0_1_a1_facet_glossary,v0_1,facet_glossary,L5_facet_precision,A,宜人性,A1,trust,信任,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.a1.glossary,user_visible_body,standard|deep,信任：宜人性的细部观察入口,用于解释 A1 信任 大致观察什么。,信任是宜人性下面的一个细部入口，主要观察一个人是否倾向先相信他人善意，还是先保留观察。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当合作、信任、边界与关系承接出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A1 信任 大致观察什么。,帮助用户把宜人性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把信任当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a1_facet_high_reframe,big5_facet_v0_1_a1_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,A,宜人性,A1,trust,信任,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.a1.high_reframe,user_visible_body,standard|deep,信任偏高：优势、代价与常见误读,用于解释 A1 信任 大致观察什么。,当信任偏高时，通常表示更容易先假定他人有善意，关系进入成本较低。它的帮助在于：能建立合作氛围，也让团队少一些防御。它的代价在于：可能在边界不清时过早放松警惕，承担不该承担的风险。常见误读是：别人可能以为你好说话，其实你是在给关系一次机会。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：把信任分层：先给基本善意，再用行为验证深度信任。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A1 信任 大致观察什么。,能建立合作氛围，也让团队少一些防御,可能在边界不清时过早放松警惕，承担不该承担的风险,别人可能以为你好说话，其实你是在给关系一次机会,把信任分层：先给基本善意，再用行为验证深度信任,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a1_facet_low_reframe,big5_facet_v0_1_a1_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,A,宜人性,A1,trust,信任,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.a1.low_reframe,user_visible_body,standard|deep,信任偏低：优势、代价与常见误读,用于解释 A1 信任 大致观察什么。,当信任偏低时，通常表示更倾向先观察和验证，不轻易把信任交出去。它的帮助在于：能减少被模糊承诺消耗，也更能保护边界。它的代价在于：可能让合作启动较慢，别人需要更多证据才知道你愿意靠近。常见误读是：别人可能以为你多疑，其实你是在确认关系质量。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：说明你的验证标准，让对方知道怎样建立信任。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A1 信任 大致观察什么。,能减少被模糊承诺消耗，也更能保护边界,可能让合作启动较慢，别人需要更多证据才知道你愿意靠近,别人可能以为你多疑，其实你是在确认关系质量,说明你的验证标准，让对方知道怎样建立信任,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a2_facet_glossary,big5_facet_v0_1_a2_facet_glossary,v0_1,facet_glossary,L5_facet_precision,A,宜人性,A2,morality,坦诚正直,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.a2.glossary,user_visible_body,standard|deep,坦诚正直：宜人性的细部观察入口,用于解释 A2 坦诚正直 大致观察什么。,坦诚正直是宜人性下面的一个细部入口，主要观察一个人是否重视真诚、一致性、说到做到和不操控。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当合作、信任、边界与关系承接出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A2 坦诚正直 大致观察什么。,帮助用户把宜人性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把坦诚正直当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a2_facet_high_reframe,big5_facet_v0_1_a2_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,A,宜人性,A2,morality,坦诚正直,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.a2.high_reframe,user_visible_body,standard|deep,坦诚正直偏高：优势、代价与常见误读,用于解释 A2 坦诚正直 大致观察什么。,当坦诚正直偏高时，通常表示更看重话语和行为的一致性，也更不愿用操控方式达成目的。它的帮助在于：能增加可信度，让关系更清楚。它的代价在于：可能对灰色地带和策略表达更不舒服。常见误读是：别人可能以为你太直，其实你是在维护关系里的真实感。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：先区分善意包装和实质隐瞒，再决定是否需要指出。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A2 坦诚正直 大致观察什么。,能增加可信度，让关系更清楚,可能对灰色地带和策略表达更不舒服,别人可能以为你太直，其实你是在维护关系里的真实感,先区分善意包装和实质隐瞒，再决定是否需要指出,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a2_facet_low_reframe,big5_facet_v0_1_a2_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,A,宜人性,A2,morality,坦诚正直,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.a2.low_reframe,user_visible_body,standard|deep,坦诚正直偏低：优势、代价与常见误读,用于解释 A2 坦诚正直 大致观察什么。,当坦诚正直偏低时，通常表示更能接受策略表达、弹性措辞和现实妥协。它的帮助在于：能适应复杂社交，也较少因表达形式卡住。它的代价在于：可能让别人不确定你的真实边界或承诺强度。常见误读是：别人可能以为你圆滑，其实你可能只是在减少不必要冲突。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：在关键承诺上说清底线，其他场景保留弹性。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A2 坦诚正直 大致观察什么。,能适应复杂社交，也较少因表达形式卡住,可能让别人不确定你的真实边界或承诺强度,别人可能以为你圆滑，其实你可能只是在减少不必要冲突,在关键承诺上说清底线，其他场景保留弹性,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a3_facet_glossary,big5_facet_v0_1_a3_facet_glossary,v0_1,facet_glossary,L5_facet_precision,A,宜人性,A3,altruism,利他承接,facet_glossary,glossary,module_05_facet_reframe,facet_details,facet_details.a3.glossary,user_visible_body,standard|deep,利他承接：宜人性的细部观察入口,用于解释 A3 利他承接 大致观察什么。,利他承接是宜人性下面的一个细部入口，主要观察一个人是否愿意主动帮助他人、补位和承担关系里的需要。它不能单独决定一个人的性格，也不适合脱离五维和现实场景单独解读。更稳妥的用法，是把它看成一条解释线索：当合作、信任、边界与关系承接出现变化时，这个细部会提示你哪一种反应更容易被调动。真正有价值的不是数字本身，而是它如何和同一维度的其他细部、当前环境与行动成本一起工作。,用于解释 A3 利他承接 大致观察什么。,帮助用户把宜人性从一个宽维度拆成更具体的观察线索。,如果脱离五维和现实场景单独使用，容易把一个细部误读成完整结论。,把利他承接当成独立性格判断，而不是辅助解释线索。,阅读时先看它和同一维度其他细部是否一致，再决定是否进入反直觉重构。,50,45,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a3_facet_high_reframe,big5_facet_v0_1_a3_facet_high_reframe,v0_1,facet_reframe,L5_facet_precision,A,宜人性,A3,altruism,利他承接,facet_high_reframe,high,module_05_facet_reframe,facet_details,facet_details.a3.high_reframe,user_visible_body,standard|deep,利他承接偏高：优势、代价与常见误读,用于解释 A3 利他承接 大致观察什么。,当利他承接偏高时，通常表示更容易看到他人的需要并主动补位。它的帮助在于：能提升关系温度，也让团队在困难时更有支撑。它的代价在于：可能把别人的问题过早揽到自己身上。常见误读是：别人可能以为你应该一直帮忙，其实帮助也需要边界。更好的使用方式不是把这个倾向当成身份结论，而是把它转成可调节的策略：先问这是不是我的责任，再决定帮到什么程度。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A3 利他承接 大致观察什么。,能提升关系温度，也让团队在困难时更有支撑,可能把别人的问题过早揽到自己身上,别人可能以为你应该一直帮忙，其实帮助也需要边界,先问这是不是我的责任，再决定帮到什么程度,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
big5_facet_v0_1_a3_facet_low_reframe,big5_facet_v0_1_a3_facet_low_reframe,v0_1,facet_reframe,L5_facet_precision,A,宜人性,A3,altruism,利他承接,facet_low_reframe,low,module_05_facet_reframe,facet_details,facet_details.a3.low_reframe,user_visible_body,standard|deep,利他承接偏低：优势、代价与常见误读,用于解释 A3 利他承接 大致观察什么。,当利他承接偏低时，通常表示更少主动补位，通常会先确认责任和交换是否清楚。它的帮助在于：能保护个人资源，也减少被长期消耗。它的代价在于：可能让别人觉得你不够体贴或不愿支持。常见误读是：别人可能以为你冷，其实你只是不想把帮助变成默认义务。更好的使用方式不是把低分看成缺陷，而是把它放回场景里校准：用清楚句式表达可帮范围：我能做这一段，不能接全部。 在结果页中，它应服务于facet_details里的解释与重构，而不是替代整体画像。,用于解释 A3 利他承接 大致观察什么。,能保护个人资源，也减少被长期消耗,可能让别人觉得你不够体贴或不愿支持,别人可能以为你冷，其实你只是不想把帮助变成默认义务,用清楚句式表达可帮范围：我能做这一段，不能接全部,78,82,False,result_page|pdf,draft,False,staging_only,False,True,3,medium,True,True,continuous_trait_language|non_diagnostic|non_hiring|no_hard_typing|no_accuracy_claim|inference_only|not_independent_measurement|requires_method_boundary|no_percentile_as_primary_explanation,
