page_identity,source_path,destination,link_type,canonical_known,legacy_alias,status
E1-warmth,pages/facets/warmth.en-US.md,/en/personality/big-five/facets/excitement-seeking,internal_canonical,true,false,PASS
E1-warmth,pages/facets/warmth.en-US.md,/en/personality/big-five/facets/positive-emotions,internal_canonical,true,false,PASS
E2-gregariousness,pages/facets/gregariousness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
E2-gregariousness,pages/facets/gregariousness.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
E2-gregariousness,pages/facets/gregariousness.en-US.md,/en/personality/big-five/facets/warmth,internal_canonical,true,false,PASS
E2-gregariousness,pages/facets/gregariousness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
E2-gregariousness,pages/facets/gregariousness.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
E2-gregariousness,pages/facets/gregariousness.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
E2-gregariousness,pages/facets/gregariousness.en-US.md,/en/personality/big-five/facets/warmth,internal_canonical,true,false,PASS
E2-gregariousness,pages/facets/gregariousness.en-US.md,/en/personality/big-five/facets/assertiveness,internal_canonical,true,false,PASS
E2-gregariousness,pages/facets/gregariousness.en-US.md,/en/personality/big-five/facets/activity,internal_canonical,true,false,PASS
E2-gregariousness,pages/facets/gregariousness.en-US.md,/en/personality/big-five/facets/excitement-seeking,internal_canonical,true,false,PASS
E2-gregariousness,pages/facets/gregariousness.en-US.md,/en/personality/big-five/facets/positive-emotions,internal_canonical,true,false,PASS
E3-assertiveness,pages/facets/assertiveness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
E3-assertiveness,pages/facets/assertiveness.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
E3-assertiveness,pages/facets/assertiveness.en-US.md,/en/personality/big-five/facets/warmth,internal_canonical,true,false,PASS
E3-assertiveness,pages/facets/assertiveness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
E3-assertiveness,pages/facets/assertiveness.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
E3-assertiveness,pages/facets/assertiveness.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
E3-assertiveness,pages/facets/assertiveness.en-US.md,/en/personality/big-five/facets/warmth,internal_canonical,true,false,PASS
E3-assertiveness,pages/facets/assertiveness.en-US.md,/en/personality/big-five/facets/gregariousness,internal_canonical,true,false,PASS
E3-assertiveness,pages/facets/assertiveness.en-US.md,/en/personality/big-five/facets/activity,internal_canonical,true,false,PASS
E3-assertiveness,pages/facets/assertiveness.en-US.md,/en/personality/big-five/facets/excitement-seeking,internal_canonical,true,false,PASS
E3-assertiveness,pages/facets/assertiveness.en-US.md,/en/personality/big-five/facets/positive-emotions,internal_canonical,true,false,PASS
E4-activity,pages/facets/activity.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
E4-activity,pages/facets/activity.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
E4-activity,pages/facets/activity.en-US.md,/en/personality/big-five/facets/excitement-seeking,internal_canonical,true,false,PASS
E4-activity,pages/facets/activity.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
E4-activity,pages/facets/activity.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
E4-activity,pages/facets/activity.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
E4-activity,pages/facets/activity.en-US.md,/en/personality/big-five/facets/warmth,internal_canonical,true,false,PASS
E4-activity,pages/facets/activity.en-US.md,/en/personality/big-five/facets/gregariousness,internal_canonical,true,false,PASS
E4-activity,pages/facets/activity.en-US.md,/en/personality/big-five/facets/assertiveness,internal_canonical,true,false,PASS
E4-activity,pages/facets/activity.en-US.md,/en/personality/big-five/facets/excitement-seeking,internal_canonical,true,false,PASS
E4-activity,pages/facets/activity.en-US.md,/en/personality/big-five/facets/positive-emotions,internal_canonical,true,false,PASS
E5-excitement-seeking,pages/facets/excitement-seeking.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
E5-excitement-seeking,pages/facets/excitement-seeking.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
E5-excitement-seeking,pages/facets/excitement-seeking.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
E5-excitement-seeking,pages/facets/excitement-seeking.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
E5-excitement-seeking,pages/facets/excitement-seeking.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
E5-excitement-seeking,pages/facets/excitement-seeking.en-US.md,/en/personality/big-five/facets/warmth,internal_canonical,true,false,PASS
E5-excitement-seeking,pages/facets/excitement-seeking.en-US.md,/en/personality/big-five/facets/gregariousness,internal_canonical,true,false,PASS
E5-excitement-seeking,pages/facets/excitement-seeking.en-US.md,/en/personality/big-five/facets/assertiveness,internal_canonical,true,false,PASS
E5-excitement-seeking,pages/facets/excitement-seeking.en-US.md,/en/personality/big-five/facets/activity,internal_canonical,true,false,PASS
E5-excitement-seeking,pages/facets/excitement-seeking.en-US.md,/en/personality/big-five/facets/positive-emotions,internal_canonical,true,false,PASS
E6-positive-emotions,pages/facets/positive-emotions.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
E6-positive-emotions,pages/facets/positive-emotions.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
E6-positive-emotions,pages/facets/positive-emotions.en-US.md,/en/personality/big-five/facets/warmth,internal_canonical,true,false,PASS
E6-positive-emotions,pages/facets/positive-emotions.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
E6-positive-emotions,pages/facets/positive-emotions.en-US.md,/en/personality/big-five/extraversion,internal_canonical,true,false,PASS
E6-positive-emotions,pages/facets/positive-emotions.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
E6-positive-emotions,pages/facets/positive-emotions.en-US.md,/en/personality/big-five/facets/warmth,internal_canonical,true,false,PASS
E6-positive-emotions,pages/facets/positive-emotions.en-US.md,/en/personality/big-five/facets/gregariousness,internal_canonical,true,false,PASS
E6-positive-emotions,pages/facets/positive-emotions.en-US.md,/en/personality/big-five/facets/assertiveness,internal_canonical,true,false,PASS
E6-positive-emotions,pages/facets/positive-emotions.en-US.md,/en/personality/big-five/facets/activity,internal_canonical,true,false,PASS
E6-positive-emotions,pages/facets/positive-emotions.en-US.md,/en/personality/big-five/facets/excitement-seeking,internal_canonical,true,false,PASS
A1-trust,pages/facets/trust.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
A1-trust,pages/facets/trust.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
A1-trust,pages/facets/trust.en-US.md,/en/personality/big-five/facets/straightforwardness,internal_canonical,true,false,PASS
A1-trust,pages/facets/trust.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
A1-trust,pages/facets/trust.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
A1-trust,pages/facets/trust.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
A1-trust,pages/facets/trust.en-US.md,/en/personality/big-five/facets/straightforwardness,internal_canonical,true,false,PASS
A1-trust,pages/facets/trust.en-US.md,/en/personality/big-five/facets/altruism,internal_canonical,true,false,PASS
A1-trust,pages/facets/trust.en-US.md,/en/personality/big-five/facets/compliance,internal_canonical,true,false,PASS
A1-trust,pages/facets/trust.en-US.md,/en/personality/big-five/facets/modesty,internal_canonical,true,false,PASS
A1-trust,pages/facets/trust.en-US.md,/en/personality/big-five/facets/tender-mindedness,internal_canonical,true,false,PASS
A2-straightforwardness,pages/facets/straightforwardness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
A2-straightforwardness,pages/facets/straightforwardness.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
A2-straightforwardness,pages/facets/straightforwardness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
A2-straightforwardness,pages/facets/straightforwardness.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
A2-straightforwardness,pages/facets/straightforwardness.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
A2-straightforwardness,pages/facets/straightforwardness.en-US.md,/en/personality/big-five/facets/trust,internal_canonical,true,false,PASS
A2-straightforwardness,pages/facets/straightforwardness.en-US.md,/en/personality/big-five/facets/altruism,internal_canonical,true,false,PASS
A2-straightforwardness,pages/facets/straightforwardness.en-US.md,/en/personality/big-five/facets/compliance,internal_canonical,true,false,PASS
A2-straightforwardness,pages/facets/straightforwardness.en-US.md,/en/personality/big-five/facets/modesty,internal_canonical,true,false,PASS
A2-straightforwardness,pages/facets/straightforwardness.en-US.md,/en/personality/big-five/facets/tender-mindedness,internal_canonical,true,false,PASS
A3-altruism,pages/facets/altruism.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
A3-altruism,pages/facets/altruism.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
A3-altruism,pages/facets/altruism.en-US.md,/en/personality/big-five/facets/tender-mindedness,internal_canonical,true,false,PASS
A3-altruism,pages/facets/altruism.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
A3-altruism,pages/facets/altruism.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
A3-altruism,pages/facets/altruism.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
A3-altruism,pages/facets/altruism.en-US.md,/en/personality/big-five/facets/trust,internal_canonical,true,false,PASS
A3-altruism,pages/facets/altruism.en-US.md,/en/personality/big-five/facets/straightforwardness,internal_canonical,true,false,PASS
A3-altruism,pages/facets/altruism.en-US.md,/en/personality/big-five/facets/compliance,internal_canonical,true,false,PASS
A3-altruism,pages/facets/altruism.en-US.md,/en/personality/big-five/facets/modesty,internal_canonical,true,false,PASS
A3-altruism,pages/facets/altruism.en-US.md,/en/personality/big-five/facets/tender-mindedness,internal_canonical,true,false,PASS
A4-compliance,pages/facets/compliance.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
A4-compliance,pages/facets/compliance.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
A4-compliance,pages/facets/compliance.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
A4-compliance,pages/facets/compliance.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
A4-compliance,pages/facets/compliance.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
A4-compliance,pages/facets/compliance.en-US.md,/en/personality/big-five/facets/trust,internal_canonical,true,false,PASS
A4-compliance,pages/facets/compliance.en-US.md,/en/personality/big-five/facets/straightforwardness,internal_canonical,true,false,PASS
A4-compliance,pages/facets/compliance.en-US.md,/en/personality/big-five/facets/altruism,internal_canonical,true,false,PASS
A4-compliance,pages/facets/compliance.en-US.md,/en/personality/big-five/facets/modesty,internal_canonical,true,false,PASS
A4-compliance,pages/facets/compliance.en-US.md,/en/personality/big-five/facets/tender-mindedness,internal_canonical,true,false,PASS
A5-modesty,pages/facets/modesty.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
A5-modesty,pages/facets/modesty.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
A5-modesty,pages/facets/modesty.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
A5-modesty,pages/facets/modesty.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
A5-modesty,pages/facets/modesty.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
A5-modesty,pages/facets/modesty.en-US.md,/en/personality/big-five/facets/trust,internal_canonical,true,false,PASS
A5-modesty,pages/facets/modesty.en-US.md,/en/personality/big-five/facets/straightforwardness,internal_canonical,true,false,PASS
A5-modesty,pages/facets/modesty.en-US.md,/en/personality/big-five/facets/altruism,internal_canonical,true,false,PASS
A5-modesty,pages/facets/modesty.en-US.md,/en/personality/big-five/facets/compliance,internal_canonical,true,false,PASS
A5-modesty,pages/facets/modesty.en-US.md,/en/personality/big-five/facets/tender-mindedness,internal_canonical,true,false,PASS
A6-tender-mindedness,pages/facets/tender-mindedness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
A6-tender-mindedness,pages/facets/tender-mindedness.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
A6-tender-mindedness,pages/facets/tender-mindedness.en-US.md,/en/personality/big-five/facets/altruism,internal_canonical,true,false,PASS
A6-tender-mindedness,pages/facets/tender-mindedness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
A6-tender-mindedness,pages/facets/tender-mindedness.en-US.md,/en/personality/big-five/agreeableness,internal_canonical,true,false,PASS
A6-tender-mindedness,pages/facets/tender-mindedness.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
A6-tender-mindedness,pages/facets/tender-mindedness.en-US.md,/en/personality/big-five/facets/trust,internal_canonical,true,false,PASS
A6-tender-mindedness,pages/facets/tender-mindedness.en-US.md,/en/personality/big-five/facets/straightforwardness,internal_canonical,true,false,PASS
A6-tender-mindedness,pages/facets/tender-mindedness.en-US.md,/en/personality/big-five/facets/altruism,internal_canonical,true,false,PASS
A6-tender-mindedness,pages/facets/tender-mindedness.en-US.md,/en/personality/big-five/facets/compliance,internal_canonical,true,false,PASS
A6-tender-mindedness,pages/facets/tender-mindedness.en-US.md,/en/personality/big-five/facets/modesty,internal_canonical,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,/en/personality/big-five/facets/depression,internal_canonical,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,/en/personality/big-five/facets/vulnerability,internal_canonical,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,/en/personality/big-five/facets/self-consciousness,internal_canonical,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,/en/personality/big-five/facets/anger,internal_canonical,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,/en/personality/big-five/facets/depression,internal_canonical,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,/en/personality/big-five/facets/self-consciousness,internal_canonical,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,/en/personality/big-five/facets/impulsiveness,internal_canonical,true,false,PASS
N1-anxiety,pages/facets/anxiety.en-US.md,/en/personality/big-five/facets/vulnerability,internal_canonical,true,false,PASS
N2-anger,pages/facets/anger.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
N2-anger,pages/facets/anger.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
N2-anger,pages/facets/anger.en-US.md,/en/personality/big-five/facets/anxiety,internal_canonical,true,false,PASS
N2-anger,pages/facets/anger.en-US.md,/en/personality/big-five/facets/impulsiveness,internal_canonical,true,false,PASS
N2-anger,pages/facets/anger.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
N2-anger,pages/facets/anger.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
N2-anger,pages/facets/anger.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
N2-anger,pages/facets/anger.en-US.md,/en/personality/big-five/facets/anxiety,internal_canonical,true,false,PASS
N2-anger,pages/facets/anger.en-US.md,/en/personality/big-five/facets/depression,internal_canonical,true,false,PASS
N2-anger,pages/facets/anger.en-US.md,/en/personality/big-five/facets/self-consciousness,internal_canonical,true,false,PASS
N2-anger,pages/facets/anger.en-US.md,/en/personality/big-five/facets/impulsiveness,internal_canonical,true,false,PASS
N2-anger,pages/facets/anger.en-US.md,/en/personality/big-five/facets/vulnerability,internal_canonical,true,false,PASS
N3-depression,pages/facets/depression.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
N3-depression,pages/facets/depression.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
N3-depression,pages/facets/depression.en-US.md,/en/personality/big-five/facets/anxiety,internal_canonical,true,false,PASS
N3-depression,pages/facets/depression.en-US.md,/en/personality/big-five/facets/vulnerability,internal_canonical,true,false,PASS
N3-depression,pages/facets/depression.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
N3-depression,pages/facets/depression.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
N3-depression,pages/facets/depression.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
N3-depression,pages/facets/depression.en-US.md,/en/personality/big-five/facets/anxiety,internal_canonical,true,false,PASS
N3-depression,pages/facets/depression.en-US.md,/en/personality/big-five/facets/anger,internal_canonical,true,false,PASS
N3-depression,pages/facets/depression.en-US.md,/en/personality/big-five/facets/self-consciousness,internal_canonical,true,false,PASS
N3-depression,pages/facets/depression.en-US.md,/en/personality/big-five/facets/impulsiveness,internal_canonical,true,false,PASS
N3-depression,pages/facets/depression.en-US.md,/en/personality/big-five/facets/vulnerability,internal_canonical,true,false,PASS
N4-self-consciousness,pages/facets/self-consciousness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
N4-self-consciousness,pages/facets/self-consciousness.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
N4-self-consciousness,pages/facets/self-consciousness.en-US.md,/en/personality/big-five/facets/anxiety,internal_canonical,true,false,PASS
N4-self-consciousness,pages/facets/self-consciousness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
N4-self-consciousness,pages/facets/self-consciousness.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
N4-self-consciousness,pages/facets/self-consciousness.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
N4-self-consciousness,pages/facets/self-consciousness.en-US.md,/en/personality/big-five/facets/anxiety,internal_canonical,true,false,PASS
N4-self-consciousness,pages/facets/self-consciousness.en-US.md,/en/personality/big-five/facets/anger,internal_canonical,true,false,PASS
N4-self-consciousness,pages/facets/self-consciousness.en-US.md,/en/personality/big-five/facets/depression,internal_canonical,true,false,PASS
N4-self-consciousness,pages/facets/self-consciousness.en-US.md,/en/personality/big-five/facets/impulsiveness,internal_canonical,true,false,PASS
N4-self-consciousness,pages/facets/self-consciousness.en-US.md,/en/personality/big-five/facets/vulnerability,internal_canonical,true,false,PASS
N5-impulsiveness,pages/facets/impulsiveness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
N5-impulsiveness,pages/facets/impulsiveness.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
N5-impulsiveness,pages/facets/impulsiveness.en-US.md,/en/personality/big-five/facets/anger,internal_canonical,true,false,PASS
N5-impulsiveness,pages/facets/impulsiveness.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
N5-impulsiveness,pages/facets/impulsiveness.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
N5-impulsiveness,pages/facets/impulsiveness.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
N5-impulsiveness,pages/facets/impulsiveness.en-US.md,/en/personality/big-five/facets/anxiety,internal_canonical,true,false,PASS
N5-impulsiveness,pages/facets/impulsiveness.en-US.md,/en/personality/big-five/facets/anger,internal_canonical,true,false,PASS
N5-impulsiveness,pages/facets/impulsiveness.en-US.md,/en/personality/big-five/facets/depression,internal_canonical,true,false,PASS
N5-impulsiveness,pages/facets/impulsiveness.en-US.md,/en/personality/big-five/facets/self-consciousness,internal_canonical,true,false,PASS
N5-impulsiveness,pages/facets/impulsiveness.en-US.md,/en/personality/big-five/facets/vulnerability,internal_canonical,true,false,PASS
N6-vulnerability,pages/facets/vulnerability.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
N6-vulnerability,pages/facets/vulnerability.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
N6-vulnerability,pages/facets/vulnerability.en-US.md,/en/personality/big-five/facets/anxiety,internal_canonical,true,false,PASS
N6-vulnerability,pages/facets/vulnerability.en-US.md,/en/personality/big-five/facets/depression,internal_canonical,true,false,PASS
N6-vulnerability,pages/facets/vulnerability.en-US.md,https://ipip.ori.org/Finding_Scales_to_Measure_Particular_Constructs.htm,registered_external,true,false,PASS
N6-vulnerability,pages/facets/vulnerability.en-US.md,/en/personality/big-five/neuroticism,internal_canonical,true,false,PASS
N6-vulnerability,pages/facets/vulnerability.en-US.md,/en/personality/big-five/facets,internal_canonical,true,false,PASS
N6-vulnerability,pages/facets/vulnerability.en-US.md,/en/personality/big-five/facets/anxiety,internal_canonical,true,false,PASS
N6-vulnerability,pages/facets/vulnerability.en-US.md,/en/personality/big-five/facets/anger,internal_canonical,true,false,PASS
N6-vulnerability,pages/facets/vulnerability.en-US.md,/en/personality/big-five/facets/depression,internal_canonical,true,false,PASS
N6-vulnerability,pages/facets/vulnerability.en-US.md,/en/personality/big-five/facets/self-consciousness,internal_canonical,true,false,PASS
N6-vulnerability,pages/facets/vulnerability.en-US.md,/en/personality/big-five/facets/impulsiveness,internal_canonical,true,false,PASS
