combination_key,valid_combination_key,valid_profile_ref,valid_trait_refs,valid_coupling_refs,valid_facet_refs,valid_scenario_refs,has_8_section_route,canonical_profile_usage,profile_label_public_allowed,semantic_axis_consistent,status
O3_C4_E1_A5_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A1_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A1_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A2_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E2_A2_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A2_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A2_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A3_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E2_A3_N2,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E2_A3_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A3_N4,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E2_A3_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E2_A4_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E2_A4_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A4_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A4_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A4_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A5_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A5_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A5_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A5_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E2_A5_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A1_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A1_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A2_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A2_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A2_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A2_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E3_A3_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E3_A3_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A3_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A3_N4,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E3_A3_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E3_A4_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A4_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A4_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A4_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A4_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E3_A5_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A5_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A5_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A5_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E3_A5_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A1_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A1_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A2_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A2_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A2_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A2_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A3_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A3_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A3_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A3_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A3_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E4_A4_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A4_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A4_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A4_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A4_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A5_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E4_A5_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A5_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A5_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E4_A5_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A1_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A1_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A2_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A2_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A2_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A2_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A3_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A3_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A3_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A3_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A3_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A4_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E5_A4_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A4_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A4_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A4_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A5_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E5_A5_N2,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C4_E5_A5_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A5_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C4_E5_A5_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A1_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A1_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A2_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E1_A2_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A2_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A2_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A3_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E1_A3_N2,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E1_A3_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A3_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A3_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E1_A4_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E1_A4_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A4_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A4_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A4_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A5_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A5_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A5_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A5_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E1_A5_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E2_A1_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E2_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E2_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E2_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E2_A1_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E2_A2_N1,true,true,true,true,true,true,true,direct_profile_route,true,true,PASS
O3_C5_E2_A2_N2,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E2_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E2_A2_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E2_A2_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E2_A3_N1,true,true,true,true,true,true,true,direct_profile_route,true,true,PASS
O3_C5_E2_A3_N2,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E2_A3_N3,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E2_A3_N4,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E2_A3_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E2_A4_N1,true,true,true,true,true,true,true,direct_profile_route,true,true,PASS
O3_C5_E2_A4_N2,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E2_A4_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E2_A4_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E2_A4_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E2_A5_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E2_A5_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E2_A5_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E2_A5_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E2_A5_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E3_A1_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E3_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E3_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E3_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E3_A1_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E3_A2_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E3_A2_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E3_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E3_A2_N4,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E3_A2_N5,true,true,true,true,true,true,true,direct_profile_route,true,true,PASS
O3_C5_E3_A3_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E3_A3_N2,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E3_A3_N3,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E3_A3_N4,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E3_A3_N5,true,true,true,true,true,true,true,direct_profile_route,true,true,PASS
O3_C5_E3_A4_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E3_A4_N2,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E3_A4_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E3_A4_N4,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E3_A4_N5,true,true,true,true,true,true,true,direct_profile_route,true,true,PASS
O3_C5_E3_A5_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E3_A5_N2,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E3_A5_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E3_A5_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E3_A5_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E4_A1_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A1_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A2_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A2_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A2_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A2_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E4_A3_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E4_A3_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A3_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A3_N4,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E4_A3_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E4_A4_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A4_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A4_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A4_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A4_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E4_A5_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A5_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A5_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A5_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E4_A5_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A1_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A1_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A2_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A2_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A2_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A2_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A3_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A3_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A3_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A3_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A3_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E5_A4_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A4_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A4_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A4_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A4_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A5_N1,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O3_C5_E5_A5_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A5_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A5_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O3_C5_E5_A5_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A1_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A1_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A2_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A2_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A2_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A2_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A3_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A3_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A3_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A3_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A3_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A4_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A4_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A4_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A4_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A4_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A5_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A5_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A5_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A5_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E1_A5_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A1_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A1_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A2_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A2_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A2_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A2_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A3_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A3_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A3_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A3_N4,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O4_C1_E2_A3_N5,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O4_C1_E2_A4_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A4_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A4_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A4_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A4_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A5_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A5_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A5_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A5_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E2_A5_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A1_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A1_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A2_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A2_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A2_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A2_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A3_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A3_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A3_N3,true,true,true,true,true,true,true,nearest_route_only,conditional,true,PASS
O4_C1_E3_A3_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A3_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A4_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A4_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A4_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A4_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A4_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A5_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A5_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A5_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A5_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E3_A5_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E4_A1_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E4_A1_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E4_A1_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E4_A1_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E4_A1_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E4_A2_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E4_A2_N2,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E4_A2_N3,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E4_A2_N4,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E4_A2_N5,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
O4_C1_E4_A3_N1,true,true,true,true,true,true,true,generic_band_route,false,true,PASS
