id,block,risk,issue_type,layer,file_path,line,asset_id,selector_id,slot_key,registry_key,field,evidence,recommended_fix
B5-CANONICAL_PROFILES-0254,canonical_profiles,P1,quality_warning_spread,content_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/content_asset_candidates.jsonl,8,candidate_content_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_methodology_and_access_v0_3,,method_boundary.canonical_profile.sensitive_independent_thinker.methodology_and_access.revised_v0_3,,body_zh,阅读敏锐的独立思考者时，最重要的边界是：它只是帮助你整理五维结构的标签，不是身份归类。这个画像适合辅助排序，不适合当身份；若只在压力期贴近，就按阶段性线索处理。它可以帮助你理解自己的进入方式、协作偏好、压力成本和行动入口...,Quality warnings should be conditional and not spread into normal-result copy.
B5-CANONICAL_PROFILES-0255,canonical_profiles,P1,quality_warning_spread,content_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/content_asset_candidates.jsonl,16,candidate_content_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_methodology_and_access_v0_3,,method_boundary.canonical_profile.vigilant_perfectionist.methodology_and_access.revised_v0_3,,body_zh,阅读戒备型完美主义者时，最重要的边界是：它只是帮助你整理五维结构的标签，不是身份归类。这个标签适合帮助你区分资源和成本，不适合把高标准解释成人格缺陷。它可以帮助你理解自己的进入方式、协作偏好、压力成本和行动入口，但不能替...,Quality warnings should be conditional and not spread into normal-result copy.
B5-CANONICAL_PROFILES-0256,canonical_profiles,P2,ai_tone_marker,content_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/content_asset_candidates.jsonl,20,candidate_content_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_facet_details_v0_3,,facet_reframe.canonical_profile.complex_explorer_low_structure.facet_details.revised_v0_3,,body_zh,细分线索的价值，在于把一个宽泛画像拆成更具体的观察。对复杂理解型探索者来说，重点看智性探索、想象、变化进入和自律启动：它们会说明你是在扩大理解，还是在延后落地。这些线索能解释同一个大维度为什么会在不同场景里呈现不同样子：...,Remove generic AI/report-template phrasing where user-visible.
B5-CANONICAL_PROFILES-0257,canonical_profiles,P1,quality_warning_spread,content_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/content_asset_candidates.jsonl,24,candidate_content_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_methodology_and_access_v0_3,,method_boundary.canonical_profile.complex_explorer_low_structure.methodology_and_access.revised_v0_3,,body_zh,阅读复杂理解型探索者时，最重要的边界是：它只是帮助你整理五维结构的标签，不是身份归类。这个标签适合解释思路展开方式，不适合用来给自律或能力下结论。它可以帮助你理解自己的进入方式、协作偏好、压力成本和行动入口，但不能替代长...,Quality warnings should be conditional and not spread into normal-result copy.
B5-CANONICAL_PROFILES-0258,canonical_profiles,P1,overstrong_profile_claim,content_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/content_asset_candidates.jsonl,29,candidate_content_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_core_portrait_v0_3,,coupling_cards.canonical_profile.quiet_deep_worker.core_portrait.revised_v0_3,,body_zh,稳态深工者的核心不在单个维度，而在几个维度同时工作时形成的动力。核心动力是安静与完成度的配合：当环境给足自主和清晰目标，你的稳定性会变成优势。这种组合通常会带来一个双面效果：能长期守住任务、减少浮动干扰、把复杂工作慢慢做...,"Avoid overclaiming dominance, especially near mid-range results."
B5-CANONICAL_PROFILES-0259,canonical_profiles,P1,quality_warning_spread,content_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/content_asset_candidates.jsonl,32,candidate_content_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_methodology_and_access_v0_3,,method_boundary.canonical_profile.quiet_deep_worker.methodology_and_access.revised_v0_3,,body_zh,阅读稳态深工者时，最重要的边界是：它只是帮助你整理五维结构的标签，不是身份归类。这个标签适合说明工作节奏，不适合把你归为只适合独处的人。它可以帮助你理解自己的进入方式、协作偏好、压力成本和行动入口，但不能替代长期观察、现...,Quality warnings should be conditional and not spread into normal-result copy.
B5-CANONICAL_PROFILES-0260,canonical_profiles,P1,overprescriptive_action,content_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/content_asset_candidates.jsonl,38,candidate_content_canonical_profiles_revised_v0_3_normalized_connective_coordinator_norms_comparison_v0_3,,method_boundary.canonical_profile.connective_coordinator.norms_comparison.revised_v0_3,,body_zh,参照读法的目的，是帮助你理解这个画像在当前结果中的位置感，而不是制造外部比较。对连接驱动协调者来说，参照只能帮助理解这种协作风格的相对位置，不应把善于协调等同于必须负责所有关系。当参照条件充分时，可以谨慎理解相对位置；当...,"Action advice should be low-risk, optional, and non-prescriptive."
B5-CANONICAL_PROFILES-0261,canonical_profiles,P1,quality_warning_spread,content_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/content_asset_candidates.jsonl,40,candidate_content_canonical_profiles_revised_v0_3_normalized_connective_coordinator_methodology_and_access_v0_3,,method_boundary.canonical_profile.connective_coordinator.methodology_and_access.revised_v0_3,,body_zh,阅读连接驱动协调者时，最重要的边界是：它只是帮助你整理五维结构的标签，不是身份归类。这个标签适合读协作方式，不适合把你固定成照顾者或团队润滑剂。它可以帮助你理解自己的进入方式、协作偏好、压力成本和行动入口，但不能替代长期...,Quality warnings should be conditional and not spread into normal-result copy.
B5-CANONICAL_PROFILES-0262,canonical_profiles,P1,quality_warning_spread,content_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/content_asset_candidates.jsonl,48,candidate_content_canonical_profiles_revised_v0_3_normalized_sharp_exploratory_driver_methodology_and_access_v0_3,,method_boundary.canonical_profile.sharp_exploratory_driver.methodology_and_access.revised_v0_3,,body_zh,阅读锋利探索推进者时，最重要的边界是：它只是帮助你整理五维结构的标签，不是身份归类。这个标签适合解释推进方式，不适合把直接表达解读为优越或攻击性。它可以帮助你理解自己的进入方式、协作偏好、压力成本和行动入口，但不能替代长...,Quality warnings should be conditional and not spread into normal-result copy.
B5-CANONICAL_PROFILES-0263,canonical_profiles,P1,quality_warning_spread,content_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/content_asset_candidates.jsonl,56,candidate_content_canonical_profiles_revised_v0_3_normalized_orderly_supporter_methodology_and_access_v0_3,,method_boundary.canonical_profile.orderly_supporter.methodology_and_access.revised_v0_3,,body_zh,阅读秩序维护型支持者时，最重要的边界是：它只是帮助你整理五维结构的标签，不是身份归类。这个标签适合解释稳定支持方式，不适合把你写成只能服从规则的人。它可以帮助你理解自己的进入方式、协作偏好、压力成本和行动入口，但不能替代...,Quality warnings should be conditional and not spread into normal-result copy.
B5-CANONICAL_PROFILES-0264,canonical_profiles,P1,quality_warning_spread,content_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/content_asset_candidates.jsonl,64,candidate_content_canonical_profiles_revised_v0_3_normalized_overloaded_internalizer_methodology_and_access_v0_3,,method_boundary.canonical_profile.overloaded_internalizer.methodology_and_access.revised_v0_3,,body_zh,阅读高负荷内耗型时，最重要的边界是：它只是帮助你整理五维结构的标签，不是身份归类。这个标签适合描述状态模式，不适合把你定义成脆弱或缺乏能力的人。它可以帮助你理解自己的进入方式、协作偏好、压力成本和行动入口，但不能替代长期...,Quality warnings should be conditional and not spread into normal-result copy.
B5-CANONICAL_PROFILES-0265,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,1,candidate_content_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_hero_summary_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_hero_summary_selector_v0_3,hero_summary.canonical_profile.sensitive_independent_thinker.hero_summary.revised_v0_3,profile_signature_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0266,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,2,candidate_content_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_domains_overview_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_domains_overview_selector_v0_3,quick_cards.canonical_profile.sensitive_independent_thinker.domains_overview.revised_v0_3,domain_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0267,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,3,candidate_content_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_domain_deep_dive_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_domain_deep_dive_selector_v0_3,trait_deep_dive.canonical_profile.sensitive_independent_thinker.domain_deep_dive.revised_v0_3,domain_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0268,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,4,candidate_content_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_facet_details_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_facet_details_selector_v0_3,facet_reframe.canonical_profile.sensitive_independent_thinker.facet_details.revised_v0_3,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0269,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,5,candidate_content_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_core_portrait_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_core_portrait_selector_v0_3,coupling_cards.canonical_profile.sensitive_independent_thinker.core_portrait.revised_v0_3,coupling_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0270,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,6,candidate_content_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_norms_comparison_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_norms_comparison_selector_v0_3,method_boundary.canonical_profile.sensitive_independent_thinker.norms_comparison.revised_v0_3,method_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0271,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,7,candidate_content_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_action_plan_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_action_plan_selector_v0_3,application_matrix.canonical_profile.sensitive_independent_thinker.action_plan.revised_v0_3,action_plan_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0272,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,8,candidate_content_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_methodology_and_access_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_sensitive_independent_thinker_methodology_and_access_selector_v0_3,method_boundary.canonical_profile.sensitive_independent_thinker.methodology_and_access.revised_v0_3,method_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0273,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,9,candidate_content_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_hero_summary_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_hero_summary_selector_v0_3,hero_summary.canonical_profile.vigilant_perfectionist.hero_summary.revised_v0_3,profile_signature_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0274,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,10,candidate_content_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_domains_overview_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_domains_overview_selector_v0_3,quick_cards.canonical_profile.vigilant_perfectionist.domains_overview.revised_v0_3,domain_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0275,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,11,candidate_content_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_domain_deep_dive_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_domain_deep_dive_selector_v0_3,trait_deep_dive.canonical_profile.vigilant_perfectionist.domain_deep_dive.revised_v0_3,domain_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0276,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,12,candidate_content_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_facet_details_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_facet_details_selector_v0_3,facet_reframe.canonical_profile.vigilant_perfectionist.facet_details.revised_v0_3,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0277,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,13,candidate_content_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_core_portrait_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_core_portrait_selector_v0_3,coupling_cards.canonical_profile.vigilant_perfectionist.core_portrait.revised_v0_3,coupling_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0278,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,14,candidate_content_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_norms_comparison_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_norms_comparison_selector_v0_3,method_boundary.canonical_profile.vigilant_perfectionist.norms_comparison.revised_v0_3,method_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0279,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,15,candidate_content_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_action_plan_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_action_plan_selector_v0_3,application_matrix.canonical_profile.vigilant_perfectionist.action_plan.revised_v0_3,action_plan_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0280,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,16,candidate_content_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_methodology_and_access_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_vigilant_perfectionist_methodology_and_access_selector_v0_3,method_boundary.canonical_profile.vigilant_perfectionist.methodology_and_access.revised_v0_3,method_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0281,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,17,candidate_content_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_hero_summary_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_hero_summary_selector_v0_3,hero_summary.canonical_profile.complex_explorer_low_structure.hero_summary.revised_v0_3,profile_signature_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0282,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,18,candidate_content_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_domains_overview_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_domains_overview_selector_v0_3,quick_cards.canonical_profile.complex_explorer_low_structure.domains_overview.revised_v0_3,domain_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0283,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,19,candidate_content_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_domain_deep_dive_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_domain_deep_dive_selector_v0_3,trait_deep_dive.canonical_profile.complex_explorer_low_structure.domain_deep_dive.revised_v0_3,domain_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0284,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,20,candidate_content_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_facet_details_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_facet_details_selector_v0_3,facet_reframe.canonical_profile.complex_explorer_low_structure.facet_details.revised_v0_3,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0285,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,21,candidate_content_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_core_portrait_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_core_portrait_selector_v0_3,coupling_cards.canonical_profile.complex_explorer_low_structure.core_portrait.revised_v0_3,coupling_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0286,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,22,candidate_content_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_norms_comparison_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_norms_comparison_selector_v0_3,method_boundary.canonical_profile.complex_explorer_low_structure.norms_comparison.revised_v0_3,method_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0287,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,23,candidate_content_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_action_plan_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_action_plan_selector_v0_3,application_matrix.canonical_profile.complex_explorer_low_structure.action_plan.revised_v0_3,action_plan_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0288,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,24,candidate_content_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_methodology_and_access_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_complex_explorer_low_structure_methodology_and_access_selector_v0_3,method_boundary.canonical_profile.complex_explorer_low_structure.methodology_and_access.revised_v0_3,method_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0289,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,25,candidate_content_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_hero_summary_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_hero_summary_selector_v0_3,hero_summary.canonical_profile.quiet_deep_worker.hero_summary.revised_v0_3,profile_signature_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0290,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,26,candidate_content_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_domains_overview_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_domains_overview_selector_v0_3,quick_cards.canonical_profile.quiet_deep_worker.domains_overview.revised_v0_3,domain_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0291,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,27,candidate_content_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_domain_deep_dive_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_domain_deep_dive_selector_v0_3,trait_deep_dive.canonical_profile.quiet_deep_worker.domain_deep_dive.revised_v0_3,domain_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0292,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,28,candidate_content_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_facet_details_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_facet_details_selector_v0_3,facet_reframe.canonical_profile.quiet_deep_worker.facet_details.revised_v0_3,facet_pattern_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0293,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,29,candidate_content_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_core_portrait_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_core_portrait_selector_v0_3,coupling_cards.canonical_profile.quiet_deep_worker.core_portrait.revised_v0_3,coupling_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
B5-CANONICAL_PROFILES-0294,canonical_profiles,P0,selector_public_payload_runtime_flags,selector_asset,content_assets/big5/result_page_v2/agent_runs/canonical_profiles_revised_v0_3_normalized/selector_asset_candidates.jsonl,30,candidate_content_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_norms_comparison_v0_3,candidate_canonical_profiles_revised_v0_3_normalized_quiet_deep_worker_norms_comparison_selector_v0_3,method_boundary.canonical_profile.quiet_deep_worker.norms_comparison.revised_v0_3,method_registry,public_payload,"public_payload contains runtime_use,production_use_allowed,ready_for_pilot",Keep selector public payload reader-safe: candidate ref/title/summary only; move runtime flags to provenance/replacement_policy/internal metadata.
